step,lossG,lossD
51400,38.27709197998047,3.307563304901123
51600,35.349056243896484,3.533111572265625
51800,35.88455581665039,3.6465330123901367
52000,38.05908203125,3.2211437225341797
52200,38.864540100097656,3.3168725967407227
52400,36.65144348144531,3.4984474182128906
52600,41.36123275756836,3.3546910285949707
52800,35.403907775878906,3.5165059566497803
53000,36.63438415527344,3.281984329223633
53200,35.83174514770508,3.4892640113830566
53400,36.9295654296875,3.773848295211792
53600,37.78867721557617,3.4598259925842285
53800,34.885406494140625,3.522988796234131
54000,36.822479248046875,3.5063531398773193
54200,36.09866714477539,3.39686918258667
54400,33.39325714111328,3.840996265411377
54600,40.343360900878906,3.379112958908081
54800,36.35533142089844,3.473907470703125
55000,41.58364486694336,3.217043876647949
55200,36.182682037353516,3.5887370109558105
55400,36.35003662109375,3.382667064666748
55600,36.29107666015625,3.5133800506591797
55800,38.366275787353516,3.3187901973724365
56000,37.75659942626953,3.3038172721862793
56200,36.94014358520508,3.595766067504883
56400,35.722694396972656,3.637629508972168
56600,37.586029052734375,3.4587903022766113
56800,37.60576629638672,3.205904483795166
57000,38.210655212402344,3.3389434814453125
57200,35.884185791015625,3.528826951980591
57400,38.32387924194336,3.3330867290496826
57600,36.83585739135742,3.6245172023773193
57800,37.34831237792969,3.330094337463379
58000,39.8812255859375,3.2056736946105957
58200,38.713993072509766,3.219245195388794
58400,36.38031768798828,3.105879306793213
58600,36.523799896240234,3.25956392288208
58800,37.751399993896484,3.3136913776397705
59000,37.613372802734375,3.4249067306518555
59200,40.05397033691406,3.4358270168304443
59400,35.782405853271484,3.3844916820526123
59600,37.2083740234375,3.203955888748169
59800,36.28550720214844,3.4182567596435547
60000,36.660675048828125,3.6409125328063965
60200,38.24892044067383,3.5345168113708496
60400,35.5665283203125,3.571105718612671
60600,35.342166900634766,3.387784242630005
60800,38.443050384521484,3.354241371154785
61000,38.645477294921875,3.3458452224731445
61200,38.29710388183594,3.2727630138397217
61400,33.36994934082031,3.618269920349121
61600,37.85063934326172,3.19821834564209
61800,36.01120376586914,3.477311372756958
62000,36.578678131103516,3.1917226314544678
62200,37.37427520751953,3.5326969623565674
62400,34.03313064575195,3.3990442752838135
62600,38.65477752685547,3.2924211025238037
62800,37.076053619384766,3.504502296447754
63000,32.86760711669922,3.813098192214966
62200,35.29654312133789,3.6186697483062744
62400,37.97488784790039,3.3139700889587402
62600,33.17631149291992,3.7691292762756348
62800,36.601871490478516,3.365966796875
63000,41.789154052734375,3.069911479949951
63200,37.443397521972656,3.2777252197265625
63400,37.58930587768555,3.6055755615234375
63600,38.77306365966797,3.3786094188690186
63800,35.741661071777344,3.550225019454956
64000,37.583866119384766,3.3859400749206543
64200,37.83608627319336,3.380218982696533
64400,34.99583053588867,3.6832492351531982
64600,39.50074768066406,3.301957845687866
64800,36.08283615112305,3.303182601928711
65000,37.57875061035156,3.4636476039886475
65200,37.58384323120117,3.7546095848083496
65400,36.18228530883789,3.4136366844177246
65600,36.62866973876953,3.46151065826416
65800,35.032798767089844,3.5953643321990967
66000,35.35095977783203,3.2290849685668945
66200,35.297000885009766,3.497199773788452
66400,33.692054748535156,3.6910998821258545
66600,36.12912368774414,3.508443832397461
66800,35.042327880859375,3.665919780731201
67000,36.57389450073242,3.3567709922790527
67200,37.303550720214844,3.1760947704315186
67400,37.534603118896484,3.336839199066162
67600,36.176998138427734,3.3672900199890137
67800,34.4307975769043,3.484083414077759
68000,35.90023422241211,3.441021680831909
68200,38.866180419921875,3.506765604019165
68400,37.53632736206055,3.354670524597168
68600,39.55656051635742,3.2757182121276855
68800,34.36308670043945,3.634148120880127
69000,35.62224578857422,3.433769464492798
69200,38.461360931396484,3.234449625015259
69400,34.592411041259766,3.726431369781494
69600,37.0191650390625,3.476370334625244
69800,36.43476867675781,3.42344331741333
70000,36.507408142089844,3.471005439758301
70200,35.44664764404297,3.588230609893799
70400,41.97712326049805,3.260176420211792
70600,37.235496520996094,3.446314573287964
70800,36.137115478515625,3.5988411903381348
71000,36.09394454956055,3.4129555225372314
71200,39.24773025512695,3.298236846923828
71400,34.8447380065918,3.609151601791382
71600,37.46858215332031,3.296941041946411
71800,39.42158508300781,3.3282275199890137
72000,36.17061233520508,3.547757148742676
72200,38.48627471923828,3.2004761695861816
72400,32.8232421875,3.730056047439575
72600,36.09382629394531,3.6134486198425293
72800,37.628440856933594,3.3916738033294678
73000,36.56230926513672,3.454008102416992
73200,37.78681564331055,3.4160728454589844
73400,37.889015197753906,3.347776412963867
73600,36.78238296508789,3.513268232345581
73800,35.28751754760742,3.6308884620666504
74000,36.997432708740234,3.301454782485962
74200,37.570777893066406,3.5254461765289307
74400,36.095767974853516,3.565878391265869
74600,35.96612548828125,3.343777894973755
74800,37.119354248046875,3.340658187866211
75000,36.1488151550293,3.252380847930908
75200,35.858768463134766,3.5639607906341553
75400,36.58417510986328,3.613294839859009
75600,34.861602783203125,3.5146408081054688
75800,39.470977783203125,3.1966261863708496
76000,34.50953674316406,3.4913225173950195
76200,36.37961196899414,3.3444466590881348
76400,37.31092834472656,3.2483162879943848
76600,34.131248474121094,3.915853500366211
76800,37.16123580932617,3.860403060913086
77000,36.7870979309082,3.5976600646972656
77200,36.9610710144043,3.321225643157959
77400,38.983909606933594,3.304535388946533
77600,37.842506408691406,3.5352420806884766
77800,36.96332931518555,3.2529685497283936
78000,35.77108383178711,3.536470651626587
78200,36.32667541503906,3.290346622467041
78400,34.66237258911133,3.364058256149292
78600,34.98999786376953,3.4753706455230713
78800,37.533573150634766,3.3206663131713867
79000,35.3339729309082,3.608147144317627
79200,33.61988830566406,3.580442428588867
79400,39.41947937011719,3.2139248847961426
79600,38.25199890136719,3.5102810859680176
79800,37.149932861328125,3.5610389709472656
80000,39.467472076416016,3.290259838104248
80200,38.009178161621094,3.2078609466552734
80400,37.78341293334961,3.4753055572509766
80600,33.5271110534668,3.5907094478607178
80800,38.575199127197266,3.425900936126709
81000,37.49690628051758,3.240889072418213
81200,37.369171142578125,3.25734806060791
81400,36.2803955078125,3.522761106491089
81600,38.01759719848633,3.118187665939331
81800,40.72454071044922,2.899923801422119
82000,37.93750762939453,3.4173974990844727
82200,37.88277816772461,3.2378039360046387
82400,39.18619155883789,3.1379165649414062
82600,35.246986389160156,3.5356078147888184
82800,33.78009033203125,3.586660385131836
83000,35.60310745239258,3.5392255783081055
83200,35.90451431274414,3.359860420227051
83400,35.67974853515625,3.6637797355651855
83600,37.012107849121094,3.3484086990356445
83800,34.370601654052734,3.541954278945923
84000,36.656639099121094,3.3860511779785156
84200,36.32998275756836,3.700613260269165
84400,34.44477081298828,3.47528338432312
84600,34.67875289916992,3.6552767753601074
84800,36.11879348754883,3.2911319732666016
85000,33.54831314086914,3.5202693939208984
85200,35.66077423095703,3.463301658630371
85400,36.80258560180664,3.246255874633789
85600,36.288761138916016,3.585418701171875
85800,38.027530670166016,3.2928082942962646
86000,35.92421340942383,3.5708627700805664
86200,37.41212463378906,3.465996265411377
86400,34.43913269042969,3.6776816844940186
86600,35.75288009643555,3.5207014083862305
86800,38.29056930541992,3.52813720703125
87000,36.48680877685547,3.4801583290100098
87200,38.14699172973633,3.462752342224121
87400,39.085166931152344,3.1606760025024414
87600,34.59247589111328,3.7649545669555664
87800,38.9237174987793,3.1677591800689697
88000,34.441993713378906,3.6051552295684814
88200,33.818763732910156,3.8512401580810547
88400,35.670799255371094,3.5829248428344727
88600,36.72358703613281,3.2785089015960693
88800,35.586212158203125,3.5432279109954834
89000,35.05213928222656,3.4325485229492188
89200,35.444732666015625,3.4128196239471436
89400,37.962459564208984,3.4932894706726074
89600,36.89152908325195,3.293193817138672
89800,36.37968063354492,3.6311986446380615
90000,37.370018005371094,3.4775924682617188
90200,32.34135818481445,3.703291177749634
90400,34.762062072753906,3.6465530395507812
90600,35.44023132324219,3.6945607662200928
90800,35.070068359375,3.4351797103881836
91000,34.57455062866211,3.4392013549804688
91200,35.94742965698242,3.2322709560394287
91400,32.22332000732422,3.787717819213867
91600,37.38439178466797,3.2500016689300537
91800,37.65148162841797,3.3511247634887695
92000,33.879573822021484,3.5432097911834717
92200,36.45289993286133,3.3659543991088867
92400,37.19562911987305,3.457951784133911
92600,38.52316665649414,3.254237174987793
92800,35.770179748535156,3.311854124069214
93000,33.56247329711914,3.5950849056243896
93200,35.490753173828125,3.5774266719818115
93400,34.863704681396484,3.6391263008117676
93600,34.48398971557617,3.5198309421539307
93800,35.28242492675781,3.4273996353149414
94000,35.088783264160156,3.93953013420105
94200,37.668216705322266,3.552455425262451
94400,37.029640197753906,3.2269086837768555
94600,36.691749572753906,3.5258569717407227
94800,37.36288833618164,3.28940749168396
95000,33.89015197753906,3.5860416889190674
95200,36.26289367675781,3.4549591541290283
95400,38.551795959472656,3.1473169326782227
95600,36.418853759765625,3.429865837097168
95800,37.118194580078125,3.2963709831237793
96000,35.849815368652344,3.639575719833374
96200,37.01246643066406,3.5173897743225098
96400,35.008216857910156,3.38795804977417
96600,35.27888107299805,3.502145290374756
96800,37.66341018676758,3.294640302658081
97000,36.456111907958984,3.4387340545654297
97200,35.78559112548828,3.5570616722106934
97400,34.41307067871094,3.589853525161743
97600,35.02605056762695,3.601328134536743
97800,35.38191604614258,3.6962268352508545
98000,36.90034866333008,3.3824925422668457
98200,36.846519470214844,3.5128657817840576
98400,36.52772521972656,3.4247236251831055
98600,32.02418899536133,3.749904155731201
98800,35.9940071105957,3.369962453842163
99000,33.63936233520508,3.5728001594543457
99200,38.86039352416992,3.2615790367126465
99400,36.65610122680664,3.6141886711120605
99600,39.921974182128906,3.203498363494873
99800,34.85493850708008,3.589120626449585
100000,32.10975646972656,3.8339760303497314
100200,36.70224380493164,3.471374273300171
100400,36.198734283447266,3.299602746963501
100600,36.08945083618164,3.558863639831543
100800,35.96257019042969,3.3989691734313965
101000,35.33409118652344,3.7473397254943848
101200,36.41538619995117,3.240584135055542
101400,39.24839401245117,3.256208896636963
101600,34.92096710205078,3.6786224842071533
101800,33.50861740112305,3.438473701477051
102000,37.30368423461914,3.374239206314087
102200,37.136138916015625,3.1920690536499023
102400,38.194305419921875,3.2990145683288574
102600,36.128604888916016,3.391544818878174
102800,38.54132843017578,3.151242971420288
103000,36.65431594848633,3.2772374153137207
103200,36.10018539428711,3.4686036109924316
103400,36.05690002441406,3.31687068939209
103600,38.01268005371094,3.193157434463501
103800,33.849609375,3.767369270324707
104000,37.0030632019043,3.5442113876342773
104200,36.824241638183594,3.5596916675567627
104400,39.965553283691406,3.194492816925049
104600,38.94702911376953,3.581144332885742
104800,35.943050384521484,3.52182936668396
105000,36.2958984375,3.540905714035034
105200,38.41876220703125,3.2147903442382812
105400,36.28523635864258,3.369973659515381
105600,36.3897819519043,3.6182165145874023
105800,32.865325927734375,3.758928060531616
106000,37.05819320678711,3.2821156978607178
106200,35.25821304321289,3.0825753211975098
106400,38.6385498046875,3.3003056049346924
106600,35.82139587402344,3.511514186859131
106800,38.491615295410156,3.309615135192871
107000,37.80463409423828,3.3720908164978027
107200,36.03762435913086,3.583061933517456
107400,34.856327056884766,3.5314807891845703
107600,34.56660842895508,3.4187536239624023
107800,35.2103271484375,3.332029342651367
108000,37.51141357421875,3.4771318435668945
108200,38.54426574707031,3.2797393798828125
108400,35.46781539916992,3.5245203971862793
108600,36.1075325012207,3.290247917175293
108800,36.03770446777344,3.5121192932128906
109000,35.086307525634766,3.8168563842773438
109200,38.51704406738281,3.366560220718384
109400,34.813499450683594,3.345224142074585
109600,37.595027923583984,3.3464112281799316
109800,37.4960823059082,3.3887643814086914
110000,35.49616241455078,3.5336828231811523
110200,34.869529724121094,3.530716896057129
110400,34.350799560546875,3.464963912963867
110600,35.66566467285156,3.5720648765563965
110800,37.82386779785156,3.2830209732055664
111000,36.171260833740234,3.517012119293213
111200,37.30058670043945,3.247696876525879
111400,35.34576416015625,3.4834632873535156
111600,33.074466705322266,3.7791287899017334
111800,34.13576889038086,3.4173505306243896
112000,35.465118408203125,3.310563087463379
112200,36.59256362915039,3.3525991439819336
112400,33.97035217285156,3.4862589836120605
112600,37.016563415527344,3.3309779167175293
112800,38.36071014404297,3.2127392292022705
113000,34.72809982299805,3.5355892181396484
113200,37.3074836730957,3.2205207347869873
113400,34.449798583984375,3.7642407417297363
113600,36.52784729003906,3.6766042709350586
113800,35.925357818603516,3.4644575119018555
114000,35.02861022949219,3.571470260620117
114200,35.859493255615234,3.440375804901123
114400,38.96600341796875,3.2735543251037598
114600,36.38117218017578,3.4031593799591064
114800,33.86724853515625,3.4202468395233154
115000,35.073028564453125,3.602583408355713
115200,39.58585739135742,3.4460794925689697
115400,36.53587341308594,3.354214668273926
115600,37.40084457397461,3.3508248329162598
115800,38.80746078491211,3.298603057861328
116000,38.0495491027832,3.4671902656555176
116200,33.230220794677734,3.7400903701782227
116400,35.90693283081055,3.4211909770965576
116600,35.88676452636719,3.5051963329315186
116800,33.46331787109375,3.3954832553863525
117000,39.37839889526367,3.357600688934326
117200,36.039249420166016,3.377908706665039
117400,37.158409118652344,3.2354321479797363
117600,37.870330810546875,3.4223294258117676
117800,37.879058837890625,3.565211057662964
118000,36.01342010498047,3.202784776687622
118200,38.314517974853516,3.4268195629119873
118400,36.88003158569336,3.390712261199951
118600,36.412147521972656,3.3400802612304688
118800,35.44972610473633,3.4957547187805176
119000,35.33091354370117,3.5356051921844482
119200,35.42445373535156,3.567686080932617
119400,33.231380462646484,3.6270599365234375
119600,36.75872039794922,3.413357734680176
119800,35.365272521972656,3.6353557109832764
120000,38.05171203613281,3.1295671463012695
120200,36.03053665161133,3.652500629425049
120400,36.33721923828125,3.533527374267578
120600,36.26527786254883,3.588798999786377
120800,36.38663101196289,3.5442802906036377
121000,35.51203536987305,3.2942264080047607
121200,40.21733856201172,3.152291774749756
121400,36.66055679321289,3.3844587802886963
121600,34.30363464355469,3.3957808017730713
121800,34.93197250366211,3.5318665504455566
122000,39.58484649658203,3.4925265312194824
122200,34.368080139160156,3.493971824645996
122400,35.31375503540039,3.363706111907959
122600,34.556705474853516,3.291083335876465
122800,35.683677673339844,3.497079849243164
123000,35.67017364501953,3.454599380493164
123200,36.908836364746094,3.362781524658203
123400,35.50897216796875,3.425137996673584
123600,37.628971099853516,3.3622848987579346
123800,39.418880462646484,3.279848098754883
124000,35.82857894897461,3.694807529449463
124200,38.114280700683594,3.357515335083008
124400,38.586631774902344,3.5522122383117676
124600,37.669532775878906,3.358809471130371
124800,36.23497009277344,3.417362689971924
125000,32.573909759521484,3.554532051086426
125200,36.677249908447266,3.37104868888855
125400,35.43516540527344,3.375645875930786
125600,38.554466247558594,3.41908597946167
125800,38.8299446105957,3.06301212310791
126000,37.4571418762207,3.541269063949585
126200,34.91595458984375,3.5529656410217285
125400,35.41868591308594,3.3835620880126953
125600,33.60734939575195,3.6170613765716553
125800,37.4494514465332,3.320495128631592
126000,37.355525970458984,3.459571361541748
126200,37.64038848876953,3.496971845626831
126400,33.92716979980469,3.543213129043579
126600,41.03148651123047,2.9905755519866943
126800,35.57410430908203,3.312316656112671
127000,34.46468734741211,3.597351551055908
127200,34.158016204833984,3.7328925132751465
127400,35.535804748535156,3.3403897285461426
127600,36.28851318359375,3.518313407897949
127800,36.90167999267578,3.35502552986145
128000,34.42474365234375,3.4929728507995605
128200,35.4698486328125,3.696031093597412
128400,34.944297790527344,3.4881207942962646
128600,37.35612106323242,3.278411865234375
128800,33.521854400634766,3.5948891639709473
129000,38.64573669433594,3.218770980834961
129200,33.63224792480469,3.540670871734619
129400,36.10918426513672,3.2997779846191406
129600,36.40332794189453,3.460341453552246
129800,35.93305206298828,3.1995298862457275
130000,35.377872467041016,3.53829288482666
130200,38.05183410644531,3.436147689819336
130400,36.3582649230957,3.5022621154785156
130600,37.267520904541016,3.547830581665039
130800,36.6685791015625,3.4475815296173096
131000,35.58854293823242,3.469226598739624
131200,37.67513656616211,3.1140918731689453
131400,37.7419548034668,3.4829766750335693
131600,36.029109954833984,3.3862500190734863
131800,36.46658706665039,3.553997755050659
132000,38.257442474365234,3.3487908840179443
132200,35.112545013427734,3.3773186206817627
132400,34.714752197265625,3.36710262298584
132600,36.95108413696289,3.460087537765503
132800,37.07631301879883,3.5793190002441406
133000,35.85441207885742,3.3161637783050537
133200,34.897796630859375,3.5005850791931152
133400,35.445350646972656,3.433370590209961
133600,35.768287658691406,3.516555070877075
133800,29.995220184326172,3.6774682998657227
134000,37.65876770019531,3.3273849487304688
134200,34.26763916015625,3.5840725898742676
134400,33.57497787475586,3.7187399864196777
134600,37.428714752197266,3.3223767280578613
134800,34.16878890991211,3.598574161529541
135000,37.58346939086914,3.201545476913452
135200,38.408729553222656,3.287158489227295
135400,38.48829650878906,3.4536852836608887
135600,39.33021545410156,3.2787957191467285
135800,37.54890441894531,3.078432083129883
136000,37.97071075439453,3.2921292781829834
136200,35.361324310302734,3.2500946521759033
136400,35.386009216308594,3.53057599067688
136600,36.614078521728516,3.4158403873443604
136800,41.84876251220703,3.2898433208465576
137000,36.502296447753906,3.254171371459961
137200,35.25658416748047,3.5817980766296387
137400,36.96799087524414,3.439918279647827
137600,36.115020751953125,3.3603858947753906
137800,35.7640266418457,3.669926643371582
138000,37.71609878540039,3.424891233444214
138200,38.350624084472656,3.43745756149292
138400,37.094974517822266,3.355073928833008
138600,36.04545593261719,3.3227040767669678
138800,38.77238845825195,3.432899236679077
139000,36.81690216064453,3.0667715072631836
139200,37.10772705078125,3.298372268676758
139400,37.26399230957031,3.4442813396453857
139600,35.86505126953125,3.354602336883545
139800,35.806304931640625,3.43760347366333
140000,36.34088897705078,3.3284780979156494
140200,32.98020553588867,3.525848150253296
140400,35.88213348388672,3.28716778755188
140600,36.88628005981445,3.5430901050567627
140800,36.92706298828125,3.254721164703369
141000,39.30678939819336,3.463029146194458
